file,line,table,column,type
20260320095151_dd80f973-be15-44b5-9fab-983d85eb8f46.sql,7,favorite_listings,created_at,"timestamptz"
20260320095151_dd80f973-be15-44b5-9fab-983d85eb8f46.sql,14,saved_searches,id,"text"
20260320095151_dd80f973-be15-44b5-9fab-983d85eb8f46.sql,15,saved_searches,user_id,"uuid"
20260320095151_dd80f973-be15-44b5-9fab-983d85eb8f46.sql,16,saved_searches,orbit_id,"text"
20260320095151_dd80f973-be15-44b5-9fab-983d85eb8f46.sql,17,saved_searches,name,"text"
20260320095151_dd80f973-be15-44b5-9fab-983d85eb8f46.sql,18,saved_searches,filters,"jsonb"
20260320095151_dd80f973-be15-44b5-9fab-983d85eb8f46.sql,19,saved_searches,created_at,"timestamptz"
20260320095151_dd80f973-be15-44b5-9fab-983d85eb8f46.sql,23,activity_logs,id,"text"
20260320095151_dd80f973-be15-44b5-9fab-983d85eb8f46.sql,24,activity_logs,user_id,"uuid"
20260320095151_dd80f973-be15-44b5-9fab-983d85eb8f46.sql,25,activity_logs,orbit_id,"text"
20260320095151_dd80f973-be15-44b5-9fab-983d85eb8f46.sql,26,activity_logs,action,"text"
20260320095151_dd80f973-be15-44b5-9fab-983d85eb8f46.sql,27,activity_logs,entity_type,"text"
20260320095151_dd80f973-be15-44b5-9fab-983d85eb8f46.sql,28,activity_logs,entity_id,"text"
20260320095151_dd80f973-be15-44b5-9fab-983d85eb8f46.sql,29,activity_logs,metadata,"jsonb"
20260320095151_dd80f973-be15-44b5-9fab-983d85eb8f46.sql,30,activity_logs,created_at,"timestamptz"
20260320095349_c3ca6211-cd99-438d-844f-b84b41b771de.sql,3,listing_views,id,"text"
20260320095349_c3ca6211-cd99-438d-844f-b84b41b771de.sql,4,listing_views,listing_id,"text"
20260320095349_c3ca6211-cd99-438d-844f-b84b41b771de.sql,5,listing_views,user_id,"uuid"
20260320095349_c3ca6211-cd99-438d-844f-b84b41b771de.sql,6,listing_views,orbit_id,"text"
20260320095349_c3ca6211-cd99-438d-844f-b84b41b771de.sql,7,listing_views,source,"text"
20260320095349_c3ca6211-cd99-438d-844f-b84b41b771de.sql,8,listing_views,created_at,"timestamptz"
20260320095349_c3ca6211-cd99-438d-844f-b84b41b771de.sql,18,seller_kpi_snapshots,id,"text"
20260320095349_c3ca6211-cd99-438d-844f-b84b41b771de.sql,19,seller_kpi_snapshots,owner_orbit_id,"text"
20260320095349_c3ca6211-cd99-438d-844f-b84b41b771de.sql,20,seller_kpi_snapshots,total_listings,"int"
20260320095349_c3ca6211-cd99-438d-844f-b84b41b771de.sql,21,seller_kpi_snapshots,published_listings,"int"
20260320095349_c3ca6211-cd99-438d-844f-b84b41b771de.sql,22,seller_kpi_snapshots,total_bookings,"int"
20260320095349_c3ca6211-cd99-438d-844f-b84b41b771de.sql,23,seller_kpi_snapshots,confirmed_bookings,"int"
20260320095349_c3ca6211-cd99-438d-844f-b84b41b771de.sql,24,seller_kpi_snapshots,completed_bookings,"int"
20260320095349_c3ca6211-cd99-438d-844f-b84b41b771de.sql,25,seller_kpi_snapshots,gross_revenue,"numeric"
20260320095349_c3ca6211-cd99-438d-844f-b84b41b771de.sql,26,seller_kpi_snapshots,pending_rent_amount,"numeric"
20260320095349_c3ca6211-cd99-438d-844f-b84b41b771de.sql,27,seller_kpi_snapshots,paid_rent_amount,"numeric"
20260320095349_c3ca6211-cd99-438d-844f-b84b41b771de.sql,28,seller_kpi_snapshots,created_at,"timestamptz"
20260320095650_d86d76ba-c7ff-457f-8da4-ad7c19a02810.sql,3,listing_reviews,id,"text"
20260320095650_d86d76ba-c7ff-457f-8da4-ad7c19a02810.sql,4,listing_reviews,listing_id,"text"
20260320095650_d86d76ba-c7ff-457f-8da4-ad7c19a02810.sql,5,listing_reviews,booking_id,"text"
20260320095650_d86d76ba-c7ff-457f-8da4-ad7c19a02810.sql,6,listing_reviews,reviewer_orbit_id,"text"
20260320095650_d86d76ba-c7ff-457f-8da4-ad7c19a02810.sql,7,listing_reviews,owner_orbit_id,"text"
20260320095650_d86d76ba-c7ff-457f-8da4-ad7c19a02810.sql,8,listing_reviews,rating,"int"
20260320095650_d86d76ba-c7ff-457f-8da4-ad7c19a02810.sql,9,listing_reviews,comment,"text"
20260320095650_d86d76ba-c7ff-457f-8da4-ad7c19a02810.sql,10,listing_reviews,created_at,"timestamptz"
20260320095650_d86d76ba-c7ff-457f-8da4-ad7c19a02810.sql,17,listing_coupons,id,"text"
20260320095650_d86d76ba-c7ff-457f-8da4-ad7c19a02810.sql,18,listing_coupons,owner_orbit_id,"text"
20260320095650_d86d76ba-c7ff-457f-8da4-ad7c19a02810.sql,19,listing_coupons,listing_id,"text"
20260320095650_d86d76ba-c7ff-457f-8da4-ad7c19a02810.sql,20,listing_coupons,code,"text"
20260320095650_d86d76ba-c7ff-457f-8da4-ad7c19a02810.sql,21,listing_coupons,discount_type,"text"
20260320095650_d86d76ba-c7ff-457f-8da4-ad7c19a02810.sql,22,listing_coupons,discount_value,"numeric"
20260320095650_d86d76ba-c7ff-457f-8da4-ad7c19a02810.sql,23,listing_coupons,active,"boolean"
20260320095650_d86d76ba-c7ff-457f-8da4-ad7c19a02810.sql,24,listing_coupons,usage_limit,"int"
20260320095650_d86d76ba-c7ff-457f-8da4-ad7c19a02810.sql,25,listing_coupons,used_count,"int"
20260320095650_d86d76ba-c7ff-457f-8da4-ad7c19a02810.sql,26,listing_coupons,start_at,"timestamptz"
20260320095650_d86d76ba-c7ff-457f-8da4-ad7c19a02810.sql,27,listing_coupons,end_at,"timestamptz"
20260320095650_d86d76ba-c7ff-457f-8da4-ad7c19a02810.sql,28,listing_coupons,created_at,"timestamptz"
20260320101559_957b7842-2e1a-466e-ae1e-4751ec761c79.sql,4,push_tokens,id,"text"
20260320101559_957b7842-2e1a-466e-ae1e-4751ec761c79.sql,5,push_tokens,user_id,"uuid"
20260320101559_957b7842-2e1a-466e-ae1e-4751ec761c79.sql,6,push_tokens,orbit_id,"text"
20260320101559_957b7842-2e1a-466e-ae1e-4751ec761c79.sql,7,push_tokens,token,"text"
20260320101559_957b7842-2e1a-466e-ae1e-4751ec761c79.sql,8,push_tokens,platform,"text"
20260320101559_957b7842-2e1a-466e-ae1e-4751ec761c79.sql,9,push_tokens,active,"boolean"
20260320101559_957b7842-2e1a-466e-ae1e-4751ec761c79.sql,10,push_tokens,created_at,"timestamptz"
20260320101559_957b7842-2e1a-466e-ae1e-4751ec761c79.sql,11,push_tokens,updated_at,"timestamptz"
20260320101559_957b7842-2e1a-466e-ae1e-4751ec761c79.sql,18,notification_deliveries,id,"text"
20260320101559_957b7842-2e1a-466e-ae1e-4751ec761c79.sql,19,notification_deliveries,notification_id,"text"
20260320101559_957b7842-2e1a-466e-ae1e-4751ec761c79.sql,20,notification_deliveries,channel,"text"
20260320101559_957b7842-2e1a-466e-ae1e-4751ec761c79.sql,21,notification_deliveries,status,"text"
20260320101559_957b7842-2e1a-466e-ae1e-4751ec761c79.sql,22,notification_deliveries,provider_ref,"text"
20260320101559_957b7842-2e1a-466e-ae1e-4751ec761c79.sql,23,notification_deliveries,error_message,"text"
20260320101559_957b7842-2e1a-466e-ae1e-4751ec761c79.sql,24,notification_deliveries,created_at,"timestamptz"
20260320101559_957b7842-2e1a-466e-ae1e-4751ec761c79.sql,25,notification_deliveries,delivered_at,"timestamptz"
20260320110406_729ead90-c699-4740-921f-b3dee6317941.sql,6,call_logs,id,"text"
20260320110406_729ead90-c699-4740-921f-b3dee6317941.sql,7,call_logs,conversation_id,"text"
20260320110406_729ead90-c699-4740-921f-b3dee6317941.sql,8,call_logs,session_id,"text"
20260320110406_729ead90-c699-4740-921f-b3dee6317941.sql,9,call_logs,caller_orbit_id,"text"
20260320110406_729ead90-c699-4740-921f-b3dee6317941.sql,10,call_logs,receiver_orbit_id,"text"
20260320110406_729ead90-c699-4740-921f-b3dee6317941.sql,11,call_logs,call_type,"text"
20260320110406_729ead90-c699-4740-921f-b3dee6317941.sql,12,call_logs,direction,"text"
20260320110406_729ead90-c699-4740-921f-b3dee6317941.sql,13,call_logs,status,"text"
20260320110406_729ead90-c699-4740-921f-b3dee6317941.sql,14,call_logs,started_at,"timestamptz"
20260320110406_729ead90-c699-4740-921f-b3dee6317941.sql,15,call_logs,answered_at,"timestamptz"
20260320110406_729ead90-c699-4740-921f-b3dee6317941.sql,16,call_logs,ended_at,"timestamptz"
20260320110406_729ead90-c699-4740-921f-b3dee6317941.sql,17,call_logs,duration_sec,"integer"
20260320110406_729ead90-c699-4740-921f-b3dee6317941.sql,18,call_logs,created_at,"timestamptz"
20260320112959_df0a2c2c-f584-4bba-8a86-b4fe4f2a7c86.sql,12,call_signals,id,"text"
20260320112959_df0a2c2c-f584-4bba-8a86-b4fe4f2a7c86.sql,13,call_signals,session_id,"text"
20260320112959_df0a2c2c-f584-4bba-8a86-b4fe4f2a7c86.sql,14,call_signals,sender_orbit_id,"text"
20260320112959_df0a2c2c-f584-4bba-8a86-b4fe4f2a7c86.sql,15,call_signals,signal_type,"text"
20260320112959_df0a2c2c-f584-4bba-8a86-b4fe4f2a7c86.sql,16,call_signals,payload,"jsonb"
20260320112959_df0a2c2c-f584-4bba-8a86-b4fe4f2a7c86.sql,17,call_signals,created_at,"timestamptz"
20260320175106_f51c9358-9c50-423e-81e0-09a330bbfee0.sql,4,drivers_live,orbit_id,"text"
20260320175106_f51c9358-9c50-423e-81e0-09a330bbfee0.sql,5,drivers_live,online,"boolean"
20260320175106_f51c9358-9c50-423e-81e0-09a330bbfee0.sql,6,drivers_live,lat,"double"
20260320175106_f51c9358-9c50-423e-81e0-09a330bbfee0.sql,7,drivers_live,lng,"double"
20260320175106_f51c9358-9c50-423e-81e0-09a330bbfee0.sql,8,drivers_live,updated_at,"timestamptz"
20260320200734_70efdd05-47f3-4004-b9e6-0ade1612bfd0.sql,4,wallets,id,"uuid"
20260320200734_70efdd05-47f3-4004-b9e6-0ade1612bfd0.sql,5,wallets,user_id,"uuid"
20260320200734_70efdd05-47f3-4004-b9e6-0ade1612bfd0.sql,6,wallets,balance,"numeric"
20260320200734_70efdd05-47f3-4004-b9e6-0ade1612bfd0.sql,7,wallets,currency,"text"
20260320200734_70efdd05-47f3-4004-b9e6-0ade1612bfd0.sql,8,wallets,created_at,"timestamptz"
20260320200734_70efdd05-47f3-4004-b9e6-0ade1612bfd0.sql,9,wallets,updated_at,"timestamptz"
20260320200734_70efdd05-47f3-4004-b9e6-0ade1612bfd0.sql,25,wallet_ledger,id,"uuid"
20260320200734_70efdd05-47f3-4004-b9e6-0ade1612bfd0.sql,26,wallet_ledger,user_id,"uuid"
20260320200734_70efdd05-47f3-4004-b9e6-0ade1612bfd0.sql,27,wallet_ledger,type,"text"
20260320200734_70efdd05-47f3-4004-b9e6-0ade1612bfd0.sql,28,wallet_ledger,amount,"numeric"
20260320200734_70efdd05-47f3-4004-b9e6-0ade1612bfd0.sql,29,wallet_ledger,source,"text"
20260320200734_70efdd05-47f3-4004-b9e6-0ade1612bfd0.sql,30,wallet_ledger,status,"text"
20260320200734_70efdd05-47f3-4004-b9e6-0ade1612bfd0.sql,31,wallet_ledger,reference_id,"text"
20260320200734_70efdd05-47f3-4004-b9e6-0ade1612bfd0.sql,32,wallet_ledger,created_at,"timestamptz"
20260320201225_a16f2509-45d0-4566-89a9-a48dfe3d059c.sql,4,payments,id,"uuid"
20260320201225_a16f2509-45d0-4566-89a9-a48dfe3d059c.sql,5,payments,user_id,"uuid"
20260320201225_a16f2509-45d0-4566-89a9-a48dfe3d059c.sql,6,payments,merchant_id,"uuid"
20260320201225_a16f2509-45d0-4566-89a9-a48dfe3d059c.sql,7,payments,amount,"numeric"
20260320201225_a16f2509-45d0-4566-89a9-a48dfe3d059c.sql,8,payments,currency,"text"
20260320201225_a16f2509-45d0-4566-89a9-a48dfe3d059c.sql,9,payments,provider,"text"
20260320201225_a16f2509-45d0-4566-89a9-a48dfe3d059c.sql,10,payments,provider_payment_id,"text"
20260320201225_a16f2509-45d0-4566-89a9-a48dfe3d059c.sql,11,payments,payment_type,"text"
20260320201225_a16f2509-45d0-4566-89a9-a48dfe3d059c.sql,12,payments,status,"text"
20260320201225_a16f2509-45d0-4566-89a9-a48dfe3d059c.sql,13,payments,reference_type,"text"
20260320201225_a16f2509-45d0-4566-89a9-a48dfe3d059c.sql,14,payments,reference_id,"text"
20260320201225_a16f2509-45d0-4566-89a9-a48dfe3d059c.sql,15,payments,metadata_json,"jsonb"
20260320201225_a16f2509-45d0-4566-89a9-a48dfe3d059c.sql,16,payments,created_at,"timestamptz"
20260320201225_a16f2509-45d0-4566-89a9-a48dfe3d059c.sql,17,payments,updated_at,"timestamptz"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,4,merchant_accounts,id,"uuid"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,5,merchant_accounts,user_id,"uuid"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,6,merchant_accounts,shop_id,"uuid"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,7,merchant_accounts,kyc_status,"text"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,8,merchant_accounts,payout_enabled,"boolean"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,9,merchant_accounts,payout_provider_account_id,"text"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,10,merchant_accounts,legal_name,"text"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,11,merchant_accounts,country,"text"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,12,merchant_accounts,currency,"text"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,13,merchant_accounts,created_at,"timestamptz"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,14,merchant_accounts,updated_at,"timestamptz"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,34,merchant_balances,id,"uuid"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,35,merchant_balances,merchant_id,"uuid"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,36,merchant_balances,currency,"text"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,37,merchant_balances,pending_balance,"numeric"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,38,merchant_balances,available_balance,"numeric"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,39,merchant_balances,locked_balance,"numeric"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,40,merchant_balances,updated_at,"timestamptz"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,63,settlement_ledger,id,"uuid"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,64,settlement_ledger,merchant_id,"uuid"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,65,settlement_ledger,order_id,"uuid"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,66,settlement_ledger,booking_id,"uuid"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,67,settlement_ledger,payment_id,"text"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,68,settlement_ledger,gross_amount,"numeric"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,69,settlement_ledger,platform_fee,"numeric"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,70,settlement_ledger,processing_fee,"numeric"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,71,settlement_ledger,net_amount,"numeric"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,72,settlement_ledger,currency,"text"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,73,settlement_ledger,status,"text"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,74,settlement_ledger,created_at,"timestamptz"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,85,order_status_history,id,"uuid"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,86,order_status_history,order_id,"uuid"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,87,order_status_history,status,"text"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,88,order_status_history,actor_type,"text"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,89,order_status_history,actor_id,"uuid"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,90,order_status_history,notes,"text"
20260320213850_7f351381-0931-432d-90e4-c92ae89bff6d.sql,91,order_status_history,created_at,"timestamptz"
20260320221647_e4df80f3-86c1-4c99-99b1-de5868597096.sql,4,zones,id,"uuid"
20260320221647_e4df80f3-86c1-4c99-99b1-de5868597096.sql,5,zones,name,"text"
20260320221647_e4df80f3-86c1-4c99-99b1-de5868597096.sql,6,zones,city,"text"
20260320221647_e4df80f3-86c1-4c99-99b1-de5868597096.sql,7,zones,country,"text"
20260320221647_e4df80f3-86c1-4c99-99b1-de5868597096.sql,8,zones,center_lat,"double"
20260320221647_e4df80f3-86c1-4c99-99b1-de5868597096.sql,9,zones,center_lng,"double"
20260320221647_e4df80f3-86c1-4c99-99b1-de5868597096.sql,10,zones,radius_m,"integer"
20260320221647_e4df80f3-86c1-4c99-99b1-de5868597096.sql,11,zones,is_active,"boolean"
20260320221647_e4df80f3-86c1-4c99-99b1-de5868597096.sql,12,zones,is_launched,"boolean"
20260320221647_e4df80f3-86c1-4c99-99b1-de5868597096.sql,13,zones,created_at,"timestamptz"
20260320221647_e4df80f3-86c1-4c99-99b1-de5868597096.sql,14,zones,updated_at,"timestamptz"
20260320221647_e4df80f3-86c1-4c99-99b1-de5868597096.sql,22,platform_settings,id,"uuid"
20260320221647_e4df80f3-86c1-4c99-99b1-de5868597096.sql,23,platform_settings,key,"text"
20260320221647_e4df80f3-86c1-4c99-99b1-de5868597096.sql,24,platform_settings,value,"jsonb"
20260320221647_e4df80f3-86c1-4c99-99b1-de5868597096.sql,25,platform_settings,created_at,"timestamptz"
20260320221647_e4df80f3-86c1-4c99-99b1-de5868597096.sql,26,platform_settings,updated_at,"timestamptz"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,4,delivery_missions,id,"uuid"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,5,delivery_missions,order_id,"text"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,6,delivery_missions,seller_id,"uuid"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,7,delivery_missions,seller_shop_id,"text"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,8,delivery_missions,pickup_lat,"double"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,9,delivery_missions,pickup_lng,"double"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,10,delivery_missions,pickup_address,"text"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,11,delivery_missions,drop_lat,"double"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,12,delivery_missions,drop_lng,"double"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,13,delivery_missions,drop_address,"text"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,14,delivery_missions,price,"numeric(12,2)"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,15,delivery_missions,currency,"text"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,16,delivery_missions,status,"text"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,17,delivery_missions,assigned_driver_id,"uuid"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,18,delivery_missions,accepted_at,"timestamptz"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,19,delivery_missions,picked_up_at,"timestamptz"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,20,delivery_missions,delivered_at,"timestamptz"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,21,delivery_missions,cancelled_at,"timestamptz"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,22,delivery_missions,cancel_reason,"text"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,23,delivery_missions,broadcast_radius_km,"numeric(5,1)"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,24,delivery_missions,retry_count,"int"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,25,delivery_missions,created_at,"timestamptz"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,26,delivery_missions,updated_at,"timestamptz"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,31,wallet_transaction_challenges,id,"text"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,32,wallet_transaction_challenges,owner_user_id,"uuid"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,33,wallet_transaction_challenges,nonce,"text"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,34,wallet_transaction_challenges,amount,"numeric(12,2)"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,35,wallet_transaction_challenges,currency,"text"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,36,wallet_transaction_challenges,receiver_user_id,"uuid"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,37,wallet_transaction_challenges,status,"text"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,38,wallet_transaction_challenges,verified_at,"timestamptz"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,39,wallet_transaction_challenges,expires_at,"timestamptz"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,40,wallet_transaction_challenges,created_at,"timestamptz"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,45,wallet_trusted_devices,id,"uuid"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,46,wallet_trusted_devices,owner_user_id,"uuid"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,47,wallet_trusted_devices,device_id,"text"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,48,wallet_trusted_devices,device_name,"text"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,49,wallet_trusted_devices,trusted_at,"timestamptz"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,50,wallet_trusted_devices,last_seen_at,"timestamptz"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,51,wallet_trusted_devices,revoked_at,"timestamptz"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,57,wallet_security_events,id,"uuid"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,58,wallet_security_events,owner_user_id,"uuid"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,59,wallet_security_events,event_type,"text"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,60,wallet_security_events,device_id,"text"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,61,wallet_security_events,metadata_json,"jsonb"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,62,wallet_security_events,ip_hint,"text"
20260321033954_5fb971ab-1888-4662-a083-4bd5943f9b9b.sql,63,wallet_security_events,created_at,"timestamptz"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,8,user_kyc_profiles,id,"uuid"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,9,user_kyc_profiles,user_id,"uuid"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,10,user_kyc_profiles,kyc_level,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,11,user_kyc_profiles,status,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,12,user_kyc_profiles,first_name,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,13,user_kyc_profiles,last_name,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,14,user_kyc_profiles,date_of_birth,"date"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,15,user_kyc_profiles,nationality,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,16,user_kyc_profiles,country_of_residence,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,17,user_kyc_profiles,address_line_1,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,18,user_kyc_profiles,city,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,19,user_kyc_profiles,country,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,20,user_kyc_profiles,id_document_type,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,21,user_kyc_profiles,id_document_number,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,22,user_kyc_profiles,document_expiry,"date"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,23,user_kyc_profiles,verification_provider,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,24,user_kyc_profiles,verification_reference,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,25,user_kyc_profiles,risk_rating,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,26,user_kyc_profiles,sanctions_check_status,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,27,user_kyc_profiles,pep_check_status,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,28,user_kyc_profiles,screening_last_run_at,"timestamptz"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,29,user_kyc_profiles,created_at,"timestamptz"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,30,user_kyc_profiles,updated_at,"timestamptz"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,39,kyc_documents,id,"uuid"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,40,kyc_documents,user_id,"uuid"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,41,kyc_documents,doc_type,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,42,kyc_documents,file_url,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,43,kyc_documents,file_back_url,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,44,kyc_documents,selfie_url,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,45,kyc_documents,status,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,46,kyc_documents,rejection_reason,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,47,kyc_documents,uploaded_at,"timestamptz"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,48,kyc_documents,reviewed_at,"timestamptz"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,55,business_compliance_profiles,id,"uuid"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,56,business_compliance_profiles,shop_id,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,57,business_compliance_profiles,legal_name,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,58,business_compliance_profiles,trade_license_number,"text"
20260321041525_e580a602-6450-4cab-8bdb-956b4623d31d.sql,59,business_compliance_profiles,company_type,"text"
